!!SBtab DocumentName=' TableType='Reaction' TableName=' Document=' Unit=' SBtabVersion='1.0' Date='2018-10-17' pH='8.5' ionic_strength='0.1' pMg='14.0'
!Identifiers:kegg.reaction	!dG'0 (kJ/mol):Mean	!dG'0 (kJ/mol):Std	!pH	!ionic strength (M)	!temperature (K)	!Comment
R01482	0.5	5.8	8.5	0.1	298.15	
R01483	-39.4	5.7	8.5	0.1	298.15	
R01484	-33.9	5.6	8.5	0.1	298.15	
R01485	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01486	-54.1	2.2	8.5	0.1	298.15	
R01487	14.6	2.0	8.5	0.1	298.15	
R01488	15.5	2.0	8.5	0.1	298.15	
R01489	-179.0	8.5	8.5	0.1	298.15	
R01490	-3.1	2.4	8.5	0.1	298.15	
R01491	-110.3	8.4	8.5	0.1	298.15	
R01492	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01493	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01494	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01495	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01496	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01497	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01498	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01500	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01501	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01503	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01504	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01505	-35.5	11.5	8.5	0.1	298.15	
R01506	-329.9	10.5	8.5	0.1	298.15	
R01507	-262.0	10.4	8.5	0.1	298.15	
R01508	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01511	-14.9	1.1	8.5	0.1	298.15	
R01512	18.8	0.9	8.5	0.1	298.15	
R01513	25.9	1.1	8.5	0.1	298.15	
R01514	-19.0	1.2	8.5	0.1	298.15	
R01515	-52.7	1.0	8.5	0.1	298.15	
R01516	-7.7	4.6	8.5	0.1	298.15	
R01517	21.3	2.8	8.5	0.1	298.15	
R01518	-4.1	0.7	8.5	0.1	298.15	
R01519	-36.5	6.5	8.5	0.1	298.15	
R01520	-12.0	2.2	8.5	0.1	298.15	
R01521	-11.0	2.2	8.5	0.1	298.15	
R01522	-136.9	8.6	8.5	0.1	298.15	
R01523	-27.2	4.5	8.5	0.1	298.15	
R01524	14.1	3.5	8.5	0.1	298.15	
R01525	15.1	3.5	8.5	0.1	298.15	
R01526	-33.7	3.5	8.5	0.1	298.15	
R01528	11.2	6.3	8.5	0.1	298.15	
R01529	-3.4	2.3	8.5	0.1	298.15	
R01530	2.6	3.4	8.5	0.1	298.15	
R01532	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01533	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01535	3.4	8.8	8.5	0.1	298.15	
R01537	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01538	-32.7	8.9	8.5	0.1	298.15	
R01540	-37.4	7.3	8.5	0.1	298.15	
R01541	-28.4	7.7	8.5	0.1	298.15	
R01542	7.6	7.3	8.5	0.1	298.15	
R01543	11.1	7.4	8.5	0.1	298.15	
R01544	-25.4	7.6	8.5	0.1	298.15	
R01547	0.9	2.9	8.5	0.1	298.15	
R01548	-22.2	4.7	8.5	0.1	298.15	
R01549	-28.5	7.4	8.5	0.1	298.15	
R01550	0.1	0.6	8.5	0.1	298.15	
R01553	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01555	1.5	3.0	8.5	0.1	298.15	
R01556	-3.3	7.2	8.5	0.1	298.15	
R01557	-2.9	3.6	8.5	0.1	298.15	
R01558	-25.8	7.2	8.5	0.1	298.15	
R01559	-9.5	7.6	8.5	0.1	298.15	
R01560	-15.3	1.4	8.5	0.1	298.15	
R01561	7.7	2.6	8.5	0.1	298.15	
R01562	-14.9	5.8	8.5	0.1	298.15	
R01563	-14.4	14.5	8.5	0.1	298.15	
R01564	-83.0	17.7	8.5	0.1	298.15	
R01565	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01566	-42.8	11.0	8.5	0.1	298.15	
R01567	-23.7	5.8	8.5	0.1	298.15	
R01568	-22.5	5.8	8.5	0.1	298.15	
R01569	-10.2	5.8	8.5	0.1	298.15	
R01570	9.9	8.9	8.5	0.1	298.15	
R01571	-3.5	6.3	8.5	0.1	298.15	
R01572	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01573	-31.0	4.7	8.5	0.1	298.15	
R01574	-32.1	4.9	8.5	0.1	298.15	
R01575	-31.1	4.9	8.5	0.1	298.15	
R01576	18.4	4.5	8.5	0.1	298.15	
R01577	5.3	1.5	8.5	0.1	298.15	
R01578	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01579	-19.6	7.6	8.5	0.1	298.15	
R01580	-1.5	5.6	8.5	0.1	298.15	
R01581	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01582	8.7	9.7	8.5	0.1	298.15	
R01583	-7.8	2.6	8.5	0.1	298.15	
R01584	34.5	9.5	8.5	0.1	298.15	
R01585	-34.5	8.1	8.5	0.1	298.15	
R01586	0.0	9.6	8.5	0.1	298.15	
R01587	8.3	7.5	8.5	0.1	298.15	
R01588	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01589	-51.0	12.7	8.5	0.1	298.15	
R01590	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01593	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01594	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01595	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01596	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01598	-16.1	25.1	8.5	0.1	298.15	
R01599	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01600	-25.3	0.9	8.5	0.1	298.15	
R01602	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01604	-45.2	8.9	8.5	0.1	298.15	
R01607	-44.2	8.8	8.5	0.1	298.15	
R01608	15.3	5.8	8.5	0.1	298.15	
R01609	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01611	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01613	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01614	-146.4	30.6	8.5	0.1	298.15	
R01615	-20.2	15.0	8.5	0.1	298.15	
R01616	-17.4	15.3	8.5	0.1	298.15	
R01617	-31.8	14.7	8.5	0.1	298.15	
R01618	-49.3	18.4	8.5	0.1	298.15	
R01619	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01620	-41.3	6.3	8.5	0.1	298.15	
R01621	-60.4	3.1	8.5	0.1	298.15	
R01623	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01624	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01625	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01626	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01627	-135.4	12.1	8.5	0.1	298.15	
R01628	-433.9	7.0	8.5	0.1	298.15	
R01629	-435.0	9.4	8.5	0.1	298.15	
R01630	-436.0	9.4	8.5	0.1	298.15	
R01631	-329.6	10.5	8.5	0.1	298.15	
R01632	-261.7	10.4	8.5	0.1	298.15	
R01633	-36.2	13.5	8.5	0.1	298.15	
R01634	-1.4	6.5	8.5	0.1	298.15	
R01635	-1.1	6.5	8.5	0.1	298.15	
R01636	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01637	-203.9	3.6	8.5	0.1	298.15	
R01639	-31.1	4.0	8.5	0.1	298.15	
R01641	4.6	3.8	8.5	0.1	298.15	
R01644	-8.4	3.4	8.5	0.1	298.15	
R01645	6.4	4.1	8.5	0.1	298.15	
R01647	-6.4	4.1	8.5	0.1	298.15	
R01648	5.6	2.9	8.5	0.1	298.15	
R01649	-46.5	8.5	8.5	0.1	298.15	
R01650	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01651	-23.2	17.3	8.5	0.1	298.15	
R01652	10.8	8.5	8.5	0.1	298.15	
R01654	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01655	-6.3	1.8	8.5	0.1	298.15	
R01657	-92.8	12.3	8.5	0.1	298.15	
R01658	-78.7	11.3	8.5	0.1	298.15	
R01659	-78.7	11.3	8.5	0.1	298.15	
R01660	-43.0	6.2	8.5	0.1	298.15	
R01662	-44.9	4.6	8.5	0.1	298.15	
R01663	-24.2	9.3	8.5	0.1	298.15	
R01664	-15.4	9.1	8.5	0.1	298.15	
R01665	-1.9	5.8	8.5	0.1	298.15	
R01666	-18.5	9.1	8.5	0.1	298.15	
R01667	-32.0	5.8	8.5	0.1	298.15	
R01668	-53.7	9.9	8.5	0.1	298.15	
R01669	-8.3	9.2	8.5	0.1	298.15	
R01670	-47.4	9.7	8.5	0.1	298.15	
R01675	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01676	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01677	-1.8	5.4	8.5	0.1	298.15	
R01678	-10.9	2.1	8.5	0.1	298.15	
R01680	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01681	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01682	-9.7	6.1	8.5	0.1	298.15	
R01683	28.0	7.4	8.5	0.1	298.15	
R01684	-0.2	3.7	8.5	0.1	298.15	
R01685	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01686	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01687	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01688	29.4	6.6	8.5	0.1	298.15	
R01689	63.8	6.4	8.5	0.1	298.15	
R01690	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01694	9.4	5.5	8.5	0.1	298.15	
R01695	-116.5	9.9	8.5	0.1	298.15	
R01696	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01697	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01698	-3.1	1.8	8.5	0.1	298.15	
R01699	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01700	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01701	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01702	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01703	-574.4	18.0	8.5	0.1	298.15	
R01704	-53.5	12.2	8.5	0.1	298.15	
R01705	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01706	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01707	-23.2	14.6	8.5	0.1	298.15	
R01708	15.9	4.1	8.5	0.1	298.15	
R01709	-175.6	11.1	8.5	0.1	298.15	
R01710	-96.4	10.2	8.5	0.1	298.15	
R01711	-109.9	9.2	8.5	0.1	298.15	
R01712	-0.2	5.8	8.5	0.1	298.15	
R01713	-3.4	6.0	8.5	0.1	298.15	
R01714	-47.9	12.2	8.5	0.1	298.15	
R01715	-21.1	15.4	8.5	0.1	298.15	
R01716	-17.6	6.0	8.5	0.1	298.15	
R01717	1.0	3.3	8.5	0.1	298.15	
R01718	-8.5	1.7	8.5	0.1	298.15	
R01720	22.1	7.5	8.5	0.1	298.15	
R01721	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01722	-0.4	9.4	8.5	0.1	298.15	
R01723	-45.5	8.5	8.5	0.1	298.15	
R01724	0.3	5.8	8.5	0.1	298.15	
R01725	-292.3	10.8	8.5	0.1	298.15	
R01728	-14.5	18.2	8.5	0.1	298.15	
R01730	-13.5	18.2	8.5	0.1	298.15	
R01731	-11.5	3.7	8.5	0.1	298.15	
R01732	14.7	12.2	8.5	0.1	298.15	
R01734	-297.7	16.1	8.5	0.1	298.15	
R01735	-52.6	5.0	8.5	0.1	298.15	
R01736	-38.7	6.0	8.5	0.1	298.15	
R01737	-18.1	6.4	8.5	0.1	298.15	
R01738	16.7	6.5	8.5	0.1	298.15	
R01739	10.7	1.7	8.5	0.1	298.15	
R01740	17.7	6.5	8.5	0.1	298.15	
R01741	9.8	6.2	8.5	0.1	298.15	
R01742	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01745	24.7	3.3	8.5	0.1	298.15	
R01747	25.7	3.4	8.5	0.1	298.15	
R01748	-19.0	1.3	8.5	0.1	298.15	
R01749	26.2	7.6	8.5	0.1	298.15	
R01750	27.1	7.6	8.5	0.1	298.15	
R01751	-5.5	6.8	8.5	0.1	298.15	
R01752	-66.5	3.1	8.5	0.1	298.15	
R01754	-10.6	3.6	8.5	0.1	298.15	
R01757	-16.2	4.5	8.5	0.1	298.15	
R01758	6.4	3.6	8.5	0.1	298.15	
R01759	7.4	3.6	8.5	0.1	298.15	
R01760	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01761	4.8	3.3	8.5	0.1	298.15	
R01763	12.3	2.4	8.5	0.1	298.15	
R01764	-5.2	7.9	8.5	0.1	298.15	
R01766	-2.5	6.1	8.5	0.1	298.15	
R01767	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01768	8.0	7.5	8.5	0.1	298.15	
R01769	-116.9	11.1	8.5	0.1	298.15	
R01770	-4.7	3.5	8.5	0.1	298.15	
R01771	-38.9	8.8	8.5	0.1	298.15	
R01773	14.1	3.4	8.5	0.1	298.15	
R01775	15.1	3.4	8.5	0.1	298.15	
R01776	-20.9	9.3	8.5	0.1	298.15	
R01777	-24.6	10.7	8.5	0.1	298.15	
R01778	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01779	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01780	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01781	18.3	3.9	8.5	0.1	298.15	
R01782	14.4	3.6	8.5	0.1	298.15	
R01784	19.8	5.8	8.5	0.1	298.15	
R01785	12.4	4.2	8.5	0.1	298.15	
R01786	-25.3	0.9	8.5	0.1	298.15	
R01787	4.7	2.1	8.5	0.1	298.15	
R01788	-8.6	0.9	8.5	0.1	298.15	
R01793	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01794	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01795	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01797	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01798	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01799	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01800	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01801	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01802	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01803	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01804	61.3	2.1	8.5	0.1	298.15	
R01805	-13.9	5.7	8.5	0.1	298.15	
R01806	7.3	7.6	8.5	0.1	298.15	
R01807	4.7	7.1	8.5	0.1	298.15	
R01808	-0.1	7.1	8.5	0.1	298.15	
R01810	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01811	7.9	1.7	8.5	0.1	298.15	
R01812	1.6	11.8	8.5	0.1	298.15	
R01813	13.1	2.0	8.5	0.1	298.15	
R01814	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01815	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01816	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01817	4.2	3.3	8.5	0.1	298.15	
R01818	4.3	3.0	8.5	0.1	298.15	
R01819	-0.8	2.3	8.5	0.1	298.15	
R01824	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01825	-58.7	4.4	8.5	0.1	298.15	
R01826	-68.7	4.7	8.5	0.1	298.15	
R01827	-0.1	2.8	8.5	0.1	298.15	
R01829	12.6	5.6	8.5	0.1	298.15	
R01830	10.3	3.8	8.5	0.1	298.15	
R01833	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01834	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01835	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01836	-5.5	1.7	8.5	0.1	298.15	
R01837	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01838	-4.5	1.8	8.5	0.1	298.15	
R01840	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01841	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01842	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01843	-15.7	5.7	8.5	0.1	298.15	
R01844	-17.6	5.0	8.5	0.1	298.15	
R01845	-18.2	5.7	8.5	0.1	298.15	
R01850	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01851	-60.4	12.5	8.5	0.1	298.15	
R01853	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01854	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01855	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01856	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01857	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01858	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01859	-9.5	10.4	8.5	0.1	298.15	
R01860	-2.5	6.5	8.5	0.1	298.15	
R01861	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01862	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01863	7.9	2.1	8.5	0.1	298.15	
R01866	5.2	2.5	8.5	0.1	298.15	
R01867	-50.4	4.7	8.5	0.1	298.15	
R01868	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01869	4.2	2.4	8.5	0.1	298.15	
R01870	0.4	2.6	8.5	0.1	298.15	
R01872	8.1	5.8	8.5	0.1	298.15	
R01873	-51.6	12.2	8.5	0.1	298.15	
R01874	-1.7	8.8	8.5	0.1	298.15	
R01875	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01876	6.1	2.6	8.5	0.1	298.15	
R01877	-11.8	8.2	8.5	0.1	298.15	
R01878	-14.3	2.2	8.5	0.1	298.15	
R01879	-453.1	12.2	8.5	0.1	298.15	
R01880	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01881	5.0	0.4	8.5	0.1	298.15	
R01882	-38.9	0.7	8.5	0.1	298.15	
R01883	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01884	2.8	8.4	8.5	0.1	298.15	
R01885	-27.4	7.6	8.5	0.1	298.15	
R01886	1.9	11.7	8.5	0.1	298.15	
R01887	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01888	-5.3	2.7	8.5	0.1	298.15	
R01889	-25.5	3.4	8.5	0.1	298.15	
R01890	4.4	5.8	8.5	0.1	298.15	
R01891	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01892	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01895	11.0	2.1	8.5	0.1	298.15	
R01896	11.5	1.9	8.5	0.1	298.15	
R01898	-2.8	3.5	8.5	0.1	298.15	
R01899	13.3	5.2	8.5	0.1	298.15	
R01900	0.7	2.2	8.5	0.1	298.15	
R01901	-29.3	4.9	8.5	0.1	298.15	
R01902	-32.4	5.1	8.5	0.1	298.15	
R01903	21.2	5.1	8.5	0.1	298.15	
R01904	12.1	2.6	8.5	0.1	298.15	
R01905	3.3	7.7	8.5	0.1	298.15	
R01906	-12.7	4.9	8.5	0.1	298.15	
R01908	-10.4	11.0	8.5	0.1	298.15	
R01909	-17.5	8.0	8.5	0.1	298.15	
R01910	-107.5	11.4	8.5	0.1	298.15	
R01911	16.4	8.1	8.5	0.1	298.15	
R01912	-23.7	9.0	8.5	0.1	298.15	
R01913	-509.5	8.5	8.5	0.1	298.15	
R01914	-92.1	12.2	8.5	0.1	298.15	
R01915	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01917	-29.4	10.0	8.5	0.1	298.15	
R01918	-4.5	10.0	8.5	0.1	298.15	
R01919	0.5	5.8	8.5	0.1	298.15	
R01920	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01921	18.1	4.1	8.5	0.1	298.15	
R01922	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01923	1.3	5.8	8.5	0.1	298.15	
R01924	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01925	-1.0	5.8	8.5	0.1	298.15	
R01926	-17.7	2.4	8.5	0.1	298.15	
R01928	-30.1	4.5	8.5	0.1	298.15	
R01929	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01930	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01931	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01932	-16.9	4.3	8.5	0.1	298.15	
R01933	-32.4	16.7	8.5	0.1	298.15	
R01934	9.6	8.5	8.5	0.1	298.15	
R01936	-4.1	7.7	8.5	0.1	298.15	
R01937	77.1	6.6	8.5	0.1	298.15	
R01938	78.1	6.6	8.5	0.1	298.15	
R01939	-0.7	5.8	8.5	0.1	298.15	
R01940	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01941	-19.9	15.0	8.5	0.1	298.15	
R01942	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01943	-16.9	15.3	8.5	0.1	298.15	
R01944	-32.2	14.7	8.5	0.1	298.15	
R01945	19.8	18.6	8.5	0.1	298.15	
R01946	-3.5	16.3	8.5	0.1	298.15	
R01951	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01952	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01954	-13.9	2.9	8.5	0.1	298.15	
R01956	-7.2	3.6	8.5	0.1	298.15	
R01957	-15.4	4.6	8.5	0.1	298.15	
R01959	-39.8	10.5	8.5	0.1	298.15	
R01960	-434.0	7.0	8.5	0.1	298.15	
R01961	-18.8	5.8	8.5	0.1	298.15	
R01962	-171.3	8.8	8.5	0.1	298.15	
R01963	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01964	-22.5	6.4	8.5	0.1	298.15	
R01965	-21.9	6.2	8.5	0.1	298.15	
R01967	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01968	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01969	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01971	-22.6	5.8	8.5	0.1	298.15	
R01972	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01973	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01974	13.3	10.5	8.5	0.1	298.15	
R01975	9.4	2.4	8.5	0.1	298.15	
R01976	10.4	2.5	8.5	0.1	298.15	
R01977	10.9	7.1	8.5	0.1	298.15	
R01978	26.1	15.8	8.5	0.1	298.15	
R01980	-14.8	3.9	8.5	0.1	298.15	
R01981	-45.3	4.1	8.5	0.1	298.15	
R01983	1.3	4.1	8.5	0.1	298.15	
R01984	39.8	5.3	8.5	0.1	298.15	
R01986	-63.7	4.3	8.5	0.1	298.15	
R01987	20.3	4.8	8.5	0.1	298.15	
R01989	41.2	15.1	8.5	0.1	298.15	
R01990	-69.6	11.5	8.5	0.1	298.15	
R01991	-45.3	10.1	8.5	0.1	298.15	
R01992	-4.6	10.0	8.5	0.1	298.15	
R01993	-12.2	3.3	8.5	0.1	298.15	
R01994	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01995	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01996	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01997	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01998	nan	nan	8.5	0.1	298.15	uncertainty is too high
R01999	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02000	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02002	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02003	-80.4	7.0	8.5	0.1	298.15	
R02004	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02006	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02007	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02008	-42.3	10.6	8.5	0.1	298.15	
R02009	-30.9	7.0	8.5	0.1	298.15	
R02010	-262.7	14.4	8.5	0.1	298.15	
R02011	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02012	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02013	-183.9	11.9	8.5	0.1	298.15	
R02014	43.9	8.3	8.5	0.1	298.15	
R02016	0.9	2.9	8.5	0.1	298.15	
R02017	47.0	7.1	8.5	0.1	298.15	
R02018	42.0	9.7	8.5	0.1	298.15	
R02019	41.1	5.8	8.5	0.1	298.15	
R02020	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02021	-52.6	12.1	8.5	0.1	298.15	
R02022	38.2	10.4	8.5	0.1	298.15	
R02023	37.9	10.5	8.5	0.1	298.15	
R02024	43.1	5.7	8.5	0.1	298.15	
R02025	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02026	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02027	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02029	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02030	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02032	12.2	3.9	8.5	0.1	298.15	
R02034	13.2	3.9	8.5	0.1	298.15	
R02035	-29.4	3.3	8.5	0.1	298.15	
R02036	-43.1	5.1	8.5	0.1	298.15	
R02037	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02038	1.9	5.8	8.5	0.1	298.15	
R02039	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02040	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02041	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02042	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02047	12.8	3.3	8.5	0.1	298.15	
R02050	-1.2	4.0	8.5	0.1	298.15	
R02051	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02052	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02053	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02054	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02055	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02056	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02057	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02058	-28.1	7.4	8.5	0.1	298.15	
R02059	-11.0	7.5	8.5	0.1	298.15	
R02060	-4.5	3.3	8.5	0.1	298.15	
R02061	-80.4	7.0	8.5	0.1	298.15	
R02063	-155.3	10.6	8.5	0.1	298.15	
R02064	-427.3	44.8	8.5	0.1	298.15	
R02065	-148.5	10.0	8.5	0.1	298.15	
R02068	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02071	-20.6	4.9	8.5	0.1	298.15	
R02073	-4.2	4.3	8.5	0.1	298.15	
R02075	-261.1	10.4	8.5	0.1	298.15	
R02076	-261.5	10.4	8.5	0.1	298.15	
R02077	-7.9	3.6	8.5	0.1	298.15	
R02080	-11.9	6.1	8.5	0.1	298.15	
R02081	-10.3	15.4	8.5	0.1	298.15	
R02082	-8.3	15.4	8.5	0.1	298.15	
R02083	-30.5	15.3	8.5	0.1	298.15	
R02084	-3.1	15.4	8.5	0.1	298.15	
R02085	3.2	3.7	8.5	0.1	298.15	
R02087	2.2	5.8	8.5	0.1	298.15	
R02088	-16.3	5.0	8.5	0.1	298.15	
R02089	-17.6	5.0	8.5	0.1	298.15	
R02090	1.4	5.8	8.5	0.1	298.15	
R02091	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02092	-31.4	5.8	8.5	0.1	298.15	
R02093	2.5	5.1	8.5	0.1	298.15	
R02094	-2.5	5.8	8.5	0.1	298.15	
R02095	-36.4	5.1	8.5	0.1	298.15	
R02096	-21.6	6.3	8.5	0.1	298.15	
R02097	-27.9	8.1	8.5	0.1	298.15	
R02098	0.1	2.5	8.5	0.1	298.15	
R02099	-21.8	2.4	8.5	0.1	298.15	
R02100	-52.7	4.9	8.5	0.1	298.15	
R02101	-44.7	9.8	8.5	0.1	298.15	
R02102	-12.1	2.4	8.5	0.1	298.15	
R02103	-30.8	9.0	8.5	0.1	298.15	
R02106	34.9	25.9	8.5	0.1	298.15	
R02107	-155.6	12.2	8.5	0.1	298.15	
R02109	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02110	nan	nan	8.5	0.1	298.15	uncertainty is too high
R02111	nan	nan	8.5	0.1	298.15	uncertainty is too high
